Actual Time;Measured Time;Delta;EMA;PPM
298.999183478;299;0.0008165219999796136;0.0002866464710455182;2.579557340471701
300.000090043;300;-9.004300000015064e-05;0.0002489775239409513;2.5762349765457357
301.000020757;301;-2.075700001569203e-05;0.00022200407154528696;2.5710279742529045
301.99964977;302;0.0003502299999809111;0.00023482666438884937;2.5665960056701196
302.9994691;303;0.000530900000001111;0.00026443399795007556;2.5640126399238046
303.999010409;304;0.0009895910000068397;0.000336949698155752;2.566006641466466
305.000025142;305;-2.51420000267899e-05;0.0003007405283374978;2.5654687288536677
305.999768755;306;0.00023124500000903936;0.00029379097550465193;2.5643336192915327
306.99957259;307;0.00042740999998613916;0.00030715287795280067;2.563905738503798
307.999223237;308;0.0007767629999761994;0.00035411389015514055;2.5662851548192207
309.00060691;309;-0.0006069099999876926;0.00025801150114085727;2.5624381030606096
310.000023096;310;-2.3096000006717077e-05;0.00022990075102609982;2.556756209590285
310.999785126;311;0.0002148739999938698;0.00022839807592287684;2.550932261656229
311.999511198;312;0.0004888020000066717;0.0002544384683312563;2.5466628476522306
312.99910746800003;313;0.0008925319999661951;0.0003182478214947502;2.5462148370023803
314.000023973;314;-2.3972999997567968e-05;0.0002840257393455184;2.5435447693247526
314.999790388;315;0.00020961199999192104;0.0002765843654101587;2.540323412552597
315.999409461;316;0.000590538999972523;0.0003079798288663951;2.538891237070564
316.999225868;317;0.0007741320000036467;0.0003545950459801203;2.5401094611407524
318.00020756600003;318;-0.00020756600002869163;0.0002983789413792391;2.537829424610002
318.999962288;319;3.7711999993916834e-05;0.0002723122472407069;2.5339107377903747
319.99916973800003;320;0.0008302619999653871;0.0003281072225131749;2.5331762457680638
320.999755014;321;0.0002449859999842374;0.00031979510026028114;2.5318257543885223
321.99915132;322;0.0008486799999900541;0.00037268359023325844;2.5334053868686226
322.999490734;323;0.0005092659999945681;0.0003863418312093894;2.5355936312440863
324.00003245100004;324;-3.245100003823609e-05;0.00034446254808462686;2.53521075687753
324.999444251;325;0.0005557490000001053;0.0003655911932761747;2.5358879497512006
326.000040344;326;-4.0344000012737524e-05;0.0003249976739472835;2.534125160323043
326.999350407;327;0.0006495929999914551;0.0003574572065517007;2.5340686794129637
328.000000293;328;-2.930000277956424e-07;0.0003216821858937511;2.53188310583597
328.99908788100004;329;0.0009121189999632406;0.0003807258673007;2.532860346986511
330.000163714;330;-0.00016371399999570713;0.00032628188057105925;2.5306900308233997
330.99975823;331;0.00024177000000236148;0.0003178306925141895;2.5279592781321423
331.99940332200003;332;0.0005966779999653227;0.00034571542325930284;2.5266537764390598
332.99923727000004;333;0.0007627299999626302;0.0003874168809296356;2.5274850104550204
334.000071917;334;-7.19170000138547e-05;0.00034148349283528664;2.525702608957742
334.999936853;335;6.314699999165896e-05;0.0003136498435509239;2.522333651825939
335.99968339000003;336;0.0003166099999702965;0.00031394585919286116;2.5189065669206196
336.999291938;337;0.000708062000001064;0.0003533574732736815;2.517483521370894
337.99907443300003;338;0.0009255669999674865;0.000410578425943062;2.5189501215799166
339.000130386;339;-0.00013038600002346357;0.00035648198334640947;2.517443588491836
339.999693622;340;0.00030637800000477;0.0003514715850122456;2.515573972455428
340.999537509;341;0.0004624910000075033;0.0003625735265117714;2.51417883693112
341.99913641;342;0.0008635899999944741;0.0004126751738600417;2.515242105460534
343.000117816;343;-0.00011781599999949322;0.0003596260564740882;2.5134612503505287
343.99993042200003;344;6.957799996598624e-05;0.000330621250823278;2.5101178547053387
344.999710578;345;0.0002894219999802772;0.00032650132573897793;2.506499048358754
345.99944045;346;0.0005595499999913045;0.0003498061931642106;2.5039820562799853
346.999148981;347;0.0008510189999810791;0.0003999274738458975;2.503874334429465
348.00004531400003;348;-4.5314000033158663e-05;0.0003554033264579919;2.5014450472878527
348.999923113;349;7.688699997743242e-05;0.00032755169380993597;2.497566355324554
349.999485471;350;0.0005145289999859415;0.00034624942442753654;2.4945450574238412
350.99913524100003;351;0.0008647589999668526;0.0003981003819814682;2.4939720327259947
351.999126763;352;0.0008732370000075207;0.0004456140437840734;2.495582604542388
353.000003801;353;-3.8009999911992054e-06;0.0004006725394065462;2.494888175506019
353.99973221100004;354;0.00026778899996315886;0.0003873841854622075;2.4934519246822386
354.99928463000003;355;0.0007153699999662422;0.00042018276691261095;2.4934786318302513
355.99919663400004;356;0.0008033659999568954;0.0004585010902170394;2.495196189198569
357.00020756600003;357;-0.00020756600002869163;0.0003918943811924663;2.4936408450170613
357.999848273;358;0.00015172700000221084;0.00036787764307344076;2.490873836387513
358.999493657;359;0.0005063429999836444;0.00038172417876446114;2.4886800529830624
359.99922908400004;360;0.0007709159999649273;0.0004206433608845078;2.4882045894731157
360.998908965;361;0.0010910350000017388;0.0004876825247962309;2.490700745103409
361.999927206;362;7.27940000047056e-05;0.0004461936723170784;2.4911475383352206
362.99964977;363;0.0003502299999809111;0.0004365973050834617;2.4910381326913495
363.999467638;364;0.0005323620000012852;0.000446173774575244;2.491250522069791
364.999046368;365;0.0009536320000052001;0.0004969195971182397;2.493626768620587
366.00021282800003;366;-0.0002128280000306404;0.0004259448374033517;2.4926823949777592
366.999947086;367;5.291399997986446e-05;0.00038864175366100297;2.489985432512434
367.999649185;368;0.00035081499999023436;0.0003848590782939261;2.487055081416711
368.99940683;369;0.0005931700000019191;0.00040569017046472545;2.4849783063101225
369.998977082;370;0.0010229179999896587;0.0004674129534172188;2.4855243298675123
370.999994153;371;5.84700001127203e-06;0.00042125635807662413;2.483946762560178
371.999762323;372;0.00023767699997279124;0.00040289842226624086;2.4814932956546554
372.999416478;373;0.0005835219999994479;0.00042096078003956154;2.4797492612259298
373.99915921300004;374;0.0008407869999587092;0.0004629434020314763;2.4797230492249547
375.000178039;375;-0.00017803899999080386;0.0003988451618292483;2.476864025830971
375.999863767;376;0.00013623299997789218;0.0003725839456441127;2.4728340066747165
376.999563528;377;0.0004364719999898625;0.0003789727510786877;2.4690327005388975
377.999134949;378;0.0008650510000052236;0.00042758057597134125;2.4672238201193024
378.999110099;379;0.0008899009999936425;0.0004738126183735714;2.467266709264516
379.999609426;380;0.0003905739999936486;0.00046548875653557915;2.466861664624167
381.00009939800003;381;-9.939800003166965e-05;0.0004090000808788543;2.464032447007431
381.999319711;382;0.0006802890000017214;0.000436128972791141;2.4622590311322607
382.999939777;383;6.0222999991310644e-05;0.000398538375511158;2.4588791672430825
383.99922002100004;384;0.0007799789999580753;0.0004366824379558498;2.4570001870292075
384.999683097;385;0.00031690299999809213;0.000424704494160074;2.4545674872867003
385.998981759;386;0.0010182409999970332;0.0004840581447437699;2.454457861861753
386.99957668300004;387;0.0004233169999565689;0.0004779840302650498;2.4540090792422204
388.000174531;388;-0.0001745310000274003;0.0004127325272358048;2.4508756286760867
388.99945039;389;0.0005496100000073056;0.00042642027451295485;2.448234752427386
389.999111269;390;0.0008887309999749959;0.00047265134705915896;2.447357051114511
391.00000701600004;391;-7.016000040493964e-06;0.00042468461234919364;2.444519135643099
391.99978249500003;392;0.00021750499996642247;0.00040396665111091655;2.4408223518084546
392.99976144600004;393;0.00023855399996364213;0.0003874253859961891;2.436446180599181
393.999427879;394;0.0005721210000046995;0.0004058949473970401;2.432754478302571
394.999069463;395;0.0009305369999879076;0.00045835915265612687;2.4310377289601326
395.999927791;396;7.220899999538233e-05;0.0004197441373900524;2.427780242392372
396.999721395;397;0.00027860500000542743;0.0004056302236515899;2.4239436186537127
397.999430803;398;0.0005691970000043511;0.00042198690128686606;2.4206909957791343
398.999116531;399;0.0008834689999730472;0.0004681351111554842;2.4191309657235833
399.999087296;400;0.0009127039999725639;0.0005125920000371921;2.4191667072628795
400.999750629;401;0.0002493709999953353;0.00048626990003300646;2.4181320923325984
401.999552419;402;0.0004475810000030833;0.0004824010100300141;2.416880016911451
402.999216805;403;0.0007831949999967946;0.0005124804090266922;2.4166659514169635
403.99912851700003;404;0.0008714829999689755;0.0005483806681209206;2.4176829125204184
404.999881892;405;0.00011810799998102084;0.0005053534013069306;2.41702653976972
405.99970093;406;0.0002990699999827484;0.0004847250611745124;2.415543047079869
406.99947991700003;407;0.0005200829999694179;0.000488260855054003;2.4141218151812653
407.999234931;408;0.0007650690000104987;0.0005159416695496525;2.413629887139798
408.998868329;409;0.001131670999996004;0.0005775146025942877;2.4152619097284305
409.999775479;410;0.00022452100000691644;0.0005422152423355506;2.4155272151567444
410.99955943500004;411;0.00044056499996258935;0.0005320502180982545;2.4153429122232413
411.999390167;412;0.0006098329999986163;0.0005398284962882906;2.415350401780039
412.99908408;413;0.0009159200000112833;0.00057743764666059;2.416592809761019
414.000055546;414;-5.554599999868515e-05;0.0005141392819946625;2.415522293219171
414.999587792;415;0.00041220800000019153;0.0005039461537952154;2.4140290139421965
415.99950155;416;0.000498450000009143;0.0005033965384166082;2.4124546709270387
416.999222652;417;0.0007773479999855226;0.0005307916845734996;2.411762857926288
417.99896100300003;418;0.0010389969999664572;0.0005816122161127954;2.4127393337747005
418.999878384;419;0.00012161600000126782;0.0005356125945016427;2.4120512059146555
419.99954306300003;420;0.0004569369999671835;0.0005277450350481968;2.4110240732456814
420.99925305600004;421;0.000746943999956784;0.0005496649315390556;2.410670389093414
421.99915775200003;422;0.0008422479999694588;0.0005789232383820959;2.4112241298054062
423.000089458;423;-8.945799999082737e-05;0.0005120851145448037;2.4094533164277845
423.999828101;424;0.0001718990000085796;0.00047806650309118126;2.4064945409806358
424.99947787;425;0.0005221299999789153;0.0004824728527799547;2.403643648584446
425.999260073;426;0.0007399269999837088;0.0005082182675003301;2.4016026662258634
426.998957495;427;0.0010425049999867042;0.0005616469407489675;2.4012655078195593
427.999813483;428;0.00018651699997462856;0.0005241339466715336;2.3996286777945715
428.999574929;429;0.0004250709999951141;0.0005142276520038917;2.397614395603691
429.999433726;430;0.0005662739999934274;0.0005194322868028453;2.3957189781259176
430.99917997;431;0.0008200299999998606;0.0005494920581225469;2.3947413161176487
431.999849442;432;0.0001505579999729889;0.0005095986523075911;2.3924206771583845
432.999748875;433;0.0002511249999770371;0.0004837512870745357;2.389230408314525
433.99947085400004;434;0.0005291459999625658;0.0004882907583633387;2.3861524047084184
434.999127348;435;0.0008726519999981974;0.0005267268825268246;2.384257154232723
435.99891685800003;436;0.001083141999970394;0.0005823683942711814;2.3840649953927118
437.00002426500004;437;-2.426500003593901e-05;0.0005217050548404694;2.3818990234740856
437.999586038;438;0.0004139619999818933;0.0005109307493546118;2.379352094522592
438.999177046;439;0.0008229540000002089;0.0005421330744191715;2.3777351619869673
439.99980880600003;440;0.00019119399996725406;0.0005070391669739798;2.374981444947479
440.999177339;441;0.0008226609999724133;0.0005386013502738232;2.3731635060704557
441.99972227200004;442;0.0002777279999577331;0.0005125140152422141;2.370497983482998
442.998995207;443;0.0010047929999927874;0.0005617419137172715;2.36929782559338
443.999590424;444;0.00040957599998137084;0.0005465253223436814;2.367579726937587
444.99878530300003;445;0.001214696999966236;0.000613342490105937;2.367833145363192
445.999468223;446;0.0005317769999919619;0.0006051859410945395;2.367766379249029
446.99988452400004;447;0.00011547599996220015;0.0005562149469813055;2.3661622749350943
447.999091097;448;0.0009089029999813647;0.0005914837522813115;2.365561047249668
448.99972548700003;449;0.0002745129999652818;0.0005597866770497087;2.3639562569657375
449.999442789;450;0.0005572110000002795;0.0005595291093447657;2.3622952880293577
450.999144304;451;0.0008556959999737046;0.0005891457984076596;2.3614585240835946
451.998867452;452;0.0011325479999868548;0.0006434860185655791;2.362155981202158
452.999903526;453;9.647399997447792e-05;0.000588784816706469;2.3611793942963226
453.999614396;454;0.0003856039999732275;0.0005684667350331449;2.359556937766782
454.99916593700004;455;0.0008340629999565863;0.000595026361525489;2.3586556455968153
455.998940246;456;0.0010597539999821493;0.0006414991253711551;2.3590363058957937
456.99877711700003;457;0.0012228829999685331;0.0006996375128308929;2.3610109805876855
457.999566451;458;0.0004335489999789388;0.0006730286615456976;2.3621330136388536
458.999330236;459;0.0006697640000083993;0.0006727021953919678;2.3631640555466746
459.99923054600004;460;0.0007694539999647532;0.0006823773758492463;2.3643885993320075
460.998942877;461;0.0010571230000095966;0.0007198519382652813;2.3665863952121784
461.999757938;462;0.0002420619999838891;0.0006720729444371421;2.3673491508281344
462.999528446;463;0.0004715540000006513;0.000652021049993493;2.367475934464673
463.999252472;464;0.0007475279999766826;0.000661571744991812;2.367800859911644
464.99903321200003;465;0.0009667879999710749;0.0006920933704897382;2.3689011859965237
465.99880489000003;466;0.0011951099999691905;0.0007423950334376835;2.3713089611790013
466.999636907;467;0.00036309299997583366;0.0007044648300914986;2.3725794898697536
467.99936268600004;468;0.0006373139999595878;0.0006977497470783075;2.373585395933407
468.999252764;469;0.000747235999995155;0.0007026983723699923;2.3746485861710314
469.99881892300004;470;0.0011810769999556214;0.0007505362351285553;2.3769305199828703
470.99994854700003;471;5.14529999691149e-05;0.0006806279116126112;2.3772325228480393
471.99960679500003;472;0.0003932049999662013;0.0006518856204479702;2.376694384929984
472.999272351;473;0.0007276489999981095;0.0006594619584029841;2.37630221747711
473.999006316;474;0.0009936839999795666;0.0006928841625606424;2.3767423504766376
474.99866164;475;0.0013383599999770013;0.0007574317463022783;2.37882679094315
475.999752968;476;0.00024703200000431025;0.0007063917716724815;2.379473374864339
476.999430803;477;0.0005691970000043511;0.0006926722945056684;2.379688232358834
477.998978543;478;0.0010214569999789092;0.0007255507650529925;2.380699660040277
478.99900690100003;479;0.0009930989999702433;0.0007523055885447175;2.382334538292549
479.999846519;480;0.00015348099998391262;0.0006924231296886371;2.38233090393345
480.999591593;481;0.0004084070000089923;0.0006640215167206726;2.381530648640223
481.999393675;482;0.0006063249999783693;0.0006582518650464422;2.3805302494322884
482.998884993;483;0.0011150070000098822;0.0007039273785427862;2.380653470445721
483.998878561;484;0.001121438999973634;0.000745678540685871;2.3817814890465314
484.999541309;485;0.0004586910000057287;0.0007169797866178568;2.3821044151886777
485.999445712;486;0.0005542879999893557;0.0007007106079550067;2.3819505564291474
486.999290769;487;0.0007092309999734425;0.0007015626471568502;2.3817599697961063
487.998849327;488;0.0011506729999837262;0.0007464736824395379;2.3826410712154633
488.999771386;489;0.00022861399997964327;0.0006946877141935485;2.3821549287780712
489.999614104;490;0.0003858960000115985;0.0006638085427753535;2.3808452275477103
490.999466176;491;0.0005338240000014594;0.0006508100884979641;2.379169493647392
491.998881485;492;0.0011185149999732857;0.0006975805796454963;2.3786122400559564
492.998663979;493;0.0013360209999859762;0.0007614246216795443;2.379576041301363
493.99965795500003;494;0.0003420449999680386;0.0007194866595083938;2.379440711879948
494.999301586;495;0.0006984139999985928;0.0007173793935574137;2.3791973910419406
495.999222652;496;0.0007773479999855226;0.0007233762542002246;2.3790450590116348
496.99895427900003;497;0.0010457209999685801;0.0007556107287770603;2.3796183254450956
497.999756768;498;0.00024323200000253564;0.0007043728558996079;2.3788900860597963
498.999507982;499;0.0004920179999885477;0.0006831373703085019;2.3776027003893283
499.99888967000004;500;0.0011103299999604133;0.000725856633273693;2.377297008098248
500.999469977;501;0.0005300230000102601;0.0007062732699473497;2.3764710187492137
501.998648485;502;0.001351515000010295;0.0007707974429536443;2.3771316533730285
502.99929515400004;503;0.0007048459999623446;0.0007642022986545143;2.377572052228176
503.999767878;504;0.00023212199999989025;0.0007109942687890518;2.376696834568961
504.999065078;505;0.0009349219999990055;0.0007333870419100472;2.3763020064632188
505.999475532;506;0.0005244679999805157;0.0007124951377170941;2.3753676200527836
506.998841141;507;0.0011588589999860233;0.000757131523943987;2.3754287946793418
507.999447174;508;0.0005528259999891816;0.0007367009715485065;2.374960016323527
508.998742913;509;0.0012570869999990464;0.0007887395743935606;2.3756446767098884
509.99976933900007;510;0.00023066099993229727;0.0007329317169474343;2.3749817011363916
510.99947670100005;511;0.0005232989999512938;0.0007119684452478203;2.373791279027167
511.99904402900006;512;0.0009559709999393817;0.0007363687007169765;2.3731179420246242
512.998947262;513;0.0010527379999984987;0.0007680056306451288;2.373118344634803
513.999795066;514;0.00020493399995302752;0.0007116984675759186;2.3717886253324982
514.999448636;515;0.0005513639999890074;0.0006956650208172275;2.3700587950599568
515.999291061;516;0.0007089389999919149;0.0006969924187346963;2.3683255600724404
516.999104545;517;0.0008954549999771189;0.0007168386768589386;2.3670039546069828
517.9988262310001;518;0.0011737689999335998;0.0007625317091664047;2.366664562868972
518.999629306;519;0.0003706940000256509;0.0007233479382523294;2.3654052792326383
519.9994012760001;520;0.0005987239999285521;0.0007108855444199517;2.3638320944140783
520.998987606;521;0.0010123939999857612;0.0007410363899765327;2.3628900168221154
521.998799043;522;0.001200957000037306;0.00078702845098261;2.3629175991951503
522.999710578;523;0.0002894220000371206;0.0007372678058880611;2.3618036392125346
523.999560312;524;0.0004396880000285819;0.0007075098253021132;2.3600018512570515
524.99925978;525;0.0007402200000115045;0.0007107808427730522;2.358240388320614
525.999015087;526;0.0009849130000247897;0.000738194058498226;2.3570412683478135
526.9987481750001;527;0.0012518249999402542;0.0007895571526424288;2.356912475683311
527.999708531;528;0.0002914689999897746;0.0007397483373771635;2.3556644967998417
528.999389874;529;0.0006101259999695685;0.000726786103636404;2.354102828384995
529.9990411050001;530;0.00095889499993973;0.0007499969932667367;2.3530034531164903
530.9988923010001;531;0.0011076989999310172;0.0007857671939331648;2.3526262281572525
531.999688067;532;0.0003119330000345144;0.0007383837745432998;2.3512007897595044
532.999589546;533;0.00041045399996164633;0.0007055907970851345;2.349050480122689
533.999333159;534;0.0006668409999974756;0.0007017158173763686;2.3467935395750223
534.998894933;535;0.0011050670000258833;0.0007420509356413201;2.345356687797757
535.998711632;536;0.001288368000018636;0.0007966826420790518;2.345025805426002
536.999732504;537;0.00026749599999220663;0.0007437639778703672;2.3435508340912516
537.999400106;538;0.0005998939999471986;0.0007293769800780503;2.341746097360347
538.999030581;539;0.0009694189999436276;0.0007533811820646081;2.3404079535872584
539.998925921;540;0.001074078999977246;0.0007854509638558719;2.3396952142184495
540.998545579;541;0.0014544209999485247;0.0008523479674651371;2.340311361232931
541.999488979;542;0.0005110209999656945;0.0008182152707151928;2.340177093953611
542.999183186;543;0.0008168140000179847;0.0008180751436454721;2.3399939394876563
543.998956618;544;0.0010433820000343985;0.0008406058292843647;2.3402214173491114
544.998645854;545;0.001354146000039691;0.0008919598463598973;2.341434695819845
545.999667895;546;0.00033210499998403975;0.0008359743617223116;2.341462877464564
546.999380227;547;0.0006197730000394586;0.0008143542255540263;2.3410111410275545
547.999109514;548;0.0008904860000029657;0.0008219674029989203;2.340669490606244
548.998832663;549;0.001167336999969848;0.0008565043626960131;2.340971341714661
549.998685905;550;0.0013140949999979057;0.0009022634264262023;2.3421295413682026
550.999538678;551;0.0004613219999782814;0.0008581692837814103;2.342359088187552
551.999249548;552;0.0007504520000338744;0.0008473975554066567;2.3423283956538916
552.999028242;553;0.000971757999991496;0.0008598335998651407;2.342495727611775
553.998709;554;0.0012910000000374566;0.0009029502398823722;2.3434569395045632
554.999662925;555;0.00033707499994761747;0.0008463627158888968;2.3432619039999043
555.999399522;556;0.0006004780000239407;0.0008217742443024013;2.342547198349715
556.9991492730001;557;0.0008507269999427081;0.000824669519866432;2.341850846116007
557.998854004;558;0.0011459959999911007;0.000856802167878899;2.341735012695648
558.998595863;559;0.0014041370000086317;0.0009115356510918722;2.3426246165137647
559.999107176;560;0.0008928239999477228;0.0009096644859774574;2.343424224159723
560.999660587;561;0.00033941300000606134;0.0008526393373803179;2.343085463945964
561.998882654;562;0.0011173460000009072;0.0008791100036423768;2.3432078744656475
562.999500966;563;0.0004990339999721982;0.0008411024032753589;2.3425664970884728
563.998730342;564;0.001269657999955598;0.0008839579629433829;2.3426947680233843
564.999171784;565;0.0008282159999453143;0.000878383766643576;2.342673122848529
565.998577152;566;0.0014228479999474075;0.0009328301899739593;2.343625871364752
566.99902795;567;0.0009720499999730237;0.0009367521709738657;2.344597960526292
567.999501843;568;0.0004981570000381907;0.0008928926538802982;2.3447020241778573
568.998981759;569;0.0010182409999970332;0.0009054274884919717;2.344993531218429
569.998936738;570;0.0010632620000023962;0.0009212109396430142;2.3455297191755142
570.999574637;571;0.00042536299997664173;0.000871626145676377;2.345106280672328
571.999248086;572;0.0007519140000340485;0.0008596549311121443;2.3444252032278365
572.9989955;573;0.0010045000000218351;0.0008741394380031134;2.343972710085652
573.998700815;574;0.0012991849999934857;0.0009166439942021507;2.3442550258568184
574.9985093280001;575;0.001490671999931692;0.0009740467947751048;2.345531851600878
575.9995185060001;576;0.0004814939999278067;0.000924791515290375;2.345863824275522
576.999295154;577;0.0007048459999623446;0.000902796963757572;2.3457544640497487
577.998881192;578;0.0011188080000010814;0.000924398067381923;2.3459914734743594
578.9985964470001;579;0.0014035529999318896;0.0009723135606369197;2.3470402247972064
579.999654447;580;0.0003455529999882856;0.0009096375045720564;2.3469203690189144
580.999297201;581;0.0007027990000096906;0.0008889536541158198;2.3463931019652415
581.999151612;582;0.0008483880000085264;0.0008848970887050905;2.3457580335290045
582.99877127;583;0.0012287299999798051;0.0009192803798325621;2.345694080264042
583.9984643070001;584;0.001535692999937055;0.0009809216418430113;2.3466721640436794
584.999361517;585;0.0006384829999888098;0.0009466777776575913;2.346999792024627
585.999203357;586;0.0007966429999441971;0.0009316742998862519;2.347021441901765
586.998877392;587;0.0011226079999460126;0.000950767669892228;2.3473339942071227
587.998654332;588;0.0013456679999990229;0.0009902577029029073;2.3482868530759475
588.999625505;589;0.0003744949999600067;0.0009286814326086173;2.3481262958035978
589.999349238;590;0.0006507619999638337;0.000900889489344139;2.347448747358472
590.9990770640001;591;0.0009229359999380904;0.0009030941404035342;2.3467756170564145
591.998815414;592;0.0011845860000221364;0.0009312433263653943;2.346550294221307
592.998531547;593;0.0014684530000295126;0.0009849642937318063;2.347202354226779
593.999338129;594;0.0006618710000338979;0.0009526549643620155;2.347259471432335
594.999203357;595;0.0007966429999441971;0.0009370537679202337;2.3470123398217724
595.9988276930001;596;0.0011723069999334257;0.0009605790911215528;2.3471248299297485
596.998513129;597;0.0014868709999973362;0.0010132082820091311;2.348081268551875
597.999681635;598;0.0003183649999982663;0.0009437239538080446;2.3478248790317315
598.999381396;599;0.0006186040000102366;0.0009112119584282638;2.3469890922159813
599.998983221;600;0.001016778999996859;0.0009217686625851234;2.3462982533112116
600.998665149;601;0.0013348510000241731;0.0009630768963290284;2.346260433504769